stop_id,stop_name,stop_lat,stop_long
1184,Orlanda Centro Ippico,45.494301,12.31144
1185,ORLANDA 200,45.496796,12.315647
1186,Orlanda Piovega,45.499008,12.319427000000001
1188,Triestina Tessera,45.504158000000004,12.328233
1192,Triestina Zorzi,45.508308,12.334814
1193,Triestina Zuliani,45.51202,12.343062
1194,Triestina Laguna,45.512333,12.345559
1195,TRIESTINA AERONAVALI,45.514275,12.351898
1196,Triestina Paliaghetta,45.517573999999996,12.354869
1198,Tessera Scuole,45.503807,12.32436
1199,TRIESTINA FORTE ROSSAROL,45.504115999999996,12.319777
1200,Triestina Torre,45.504925,12.310042999999999
1201,Triestina Piovega,45.50359,12.301404
1202,Triestina Lazzaretto,45.503890999999996,12.29469
1204,Triestina Prabello,45.505363,12.288495
1205,Triestina Altinia,45.504913,12.283571
1206,Gobbi Vallenari,45.501869,12.284032
1207,Gobbi Don Bosco,45.4977,12.286077
1208,Gobbi Ca' Dolfin,45.495815,12.287802000000001
1209,Gobbi Mandarini,45.493786,12.291631
1210,Gobbi Mirtilli,45.491383,12.293884
1211,Gobbi Orlanda,45.487423,12.295050999999999
1212,Passo Campalto Orlanda,45.485973,12.295866
1213,Sabbadino Passo Campalto,45.482811,12.295931
1215,Sabbadino Bagaron,45.482002,12.292283
1216,Sabbadino Laguna,45.481891999999995,12.287865
1220,Cortivo Tombelle,45.48037,12.285049
1221,Altinia Berizzi,45.537693,12.299781
1223,Dese Cicogne,45.53141,12.303275
1224,Dese Centro,45.528294,12.304097
1225,Dese Litomarino,45.526306,12.303276
1226,Altinia 181,45.52626,12.297414
1227,Altinia Forte Cosenz,45.522385,12.28841
1228,Altinia Ca' Badoera,45.516186,12.283892
1230,Altinia Ca' Solaro,45.511486,12.282914
1231,Altinia Indri,45.509735,12.282385000000001
1232,Altinia San Pietro,45.507824,12.282148
1233,Altinia Municipio,45.505127,12.282409
1241,San Dona' Falzarego,45.504719,12.253015
1242,Garibaldi  Carpenedo,45.504878999999995,12.250231
1243,Garibaldi Ognissanti,45.49968,12.246514
1244,Garibaldi Giardini,45.502392,12.248509
1245,Garibaldi Municipio,45.497044,12.244541
1256,Marghera Cimitero,45.470589000000004,12.207773
1257,Pertini Vespucci,45.4823,12.269217999999999
1258,Pertini Gavagnin,45.483215,12.267178999999999
1259,Pertini Chiesa,45.486523,12.270669
1260,Pertini Foscari,45.491074,12.269753999999999
1264,Bissuola Varrone,45.493477,12.265884
1265,Bissuola Esiodo,45.494267,12.264043
1267,Casona Marziale,45.497409999999995,12.265296000000001
1268,Casona Bissuola,45.495209,12.26338
1269,Bissuola Tevere,45.493866,12.26018
1270,Bissuola Cadorna,45.494102000000005,12.256093
1271,Bissuola Pisani,45.49522,12.252627
1272,Bissuola Colombo,45.495674,12.24892
1278,Tevere Parco,45.496807000000004,12.258911999999999
1279,Tevere Baglioni,45.497935999999996,12.257052999999999
1280,Tevere Parco,45.496574,12.259210000000001
1284,Don Sturzo Pasqualigo,45.507183000000005,12.261142
1285,Pasqualigo Monte Rua,45.505634,12.260758000000001
1286,Vespucci San Giuseppe,45.480907,12.266475999999999
1287,Vespucci Boerio,45.483771999999995,12.262691
1288,Vespucci Gritti,45.486084000000005,12.259979
1289,Vespucci Cattaneo,45.491871,12.253617
1292,Fradeletto Cecchini,45.497982,12.248298
1296,Fornase Perugia,45.477577000000004,12.158244
1297,Matteotti Cimitero,45.481224,12.161764999999999
1301,Le Crete,45.567219,12.360647
1304,Spinea Alfieri,45.489979,12.170173
1305,Spinea Sanremo,45.494946,12.158059
1306,Spinea Orgnano,45.496014,12.152871000000001
1307,Liberta' Costituzione,45.486346999999995,12.147169
1308,Spinea Desenzano,45.488979,12.148776
1309,Le Crete,45.567333000000005,12.36095
1310,Spinea Pozzuoli,45.488781,12.150131
1311,Spinea Villaggio Fiori,45.491623,12.152626
1312,Spinea Giorgione,45.486824,12.179265
1313,Miranese Selenia,45.485645,12.181892999999999
1314,Miranese San Giorgio,45.484528000000005,12.189015
1315,Trieste Miranese,45.483173,12.192863000000001
1316,Trieste Robinie,45.477406,12.198316
1317,Spinea Pozzuoli,45.488712,12.149917
1318,Villabona Bottenigo,45.474098,12.201151
1319,Villabona 87,45.473289,12.200322
1320,Villabona Pioppi,45.474033,12.196892
1321,Villabona Morari,45.473273999999996,12.195314
1322,VIA Villabona Ontani,45.472542,12.192305000000001
1325,Liberta' Commercio,45.479496000000005,12.239747999999999
1326,Trieste Catene,45.477222,12.202905
1327,Trieste Parco,45.477158,12.205816
1328,Trieste Bosco,45.476948,12.209763
1329,Trieste Eraclea,45.476729999999996,12.215622999999999
1330,Calvi Parmesan,45.478119,12.219826
1331,Paolucci Longhena,45.479942,12.223844999999999
1338,Pasini Fratellanza,45.461979,12.221536
1340,Beccaria Correnti,45.466141,12.223084
1348,Canal Leone,45.476608,12.221971
1349,Paleocapa Parmesan,45.477058,12.219509
1351,Beccaria Canetti,45.474486999999996,12.21958
1352,Beccaria Oroboni,45.472237,12.220246000000001
1353,Beccaria Chiesa,45.469769,12.221539
1355,Risorgimento Cimitero,45.48687,12.189013000000001
1356,Risorgimento Sestella,45.489754,12.190089
1357,Risorgimento Carnia,45.491848,12.19081
1358,Risorgimento Asseggiano,45.494625,12.191706
1359,Olmo Giovanni XXIII,45.517348999999996,12.185986999999999
1360,Olmo Minzoni,45.5186,12.181961
1361,Olmo Papa Luciani,45.519402,12.177425999999999
1362,Olmo Calvi,45.520432,12.172472
1363,Maerne Cimitero,45.521858,12.16601
1364,Maerne Tasso,45.522987,12.162656
1365,Maerne Chiesa,45.523666,12.158612
1366,Maerne Isonzo,45.526634,12.156894
1368,Spinea Rossignago,45.492027,12.163081
1370,Corezzola Sasso,45.236233,12.023403
1371,Martellago Grimani,45.545921,12.158889
1372,MartellagoTrento,45.543777,12.167394
1373,Martellago Verdi,45.545643,12.162381
1374,Martellago Vittoria,45.546471000000004,12.158202000000001
1375,Rampa Cavalcavia Vempa,45.482323,12.237675999999999
1376,Cavalcavia Vempa,45.482304,12.237786
1380,Liberta' Fincantieri,45.476357,12.250622
1381,Liberta' Porto Marghera,45.471931,12.256989
1382,Liberta' Righi,45.470062,12.264036
1392,Liberta' Santa Chiara,45.440994,12.315572
1394,Tronchetto Mercato,45.442757,12.308137
1395,Tronchetto Vaporetti,45.440909999999995,12.305601
1398,Ospedale dell'Angelo SFMR,45.513245,12.225361
1399,Ospedale dell'Angelo SFMR,45.513233,12.225492
1400,Ospedale dell'Angelo,45.512962,12.224432
1405,Ilaria Alpi SFMR ospedale,45.513348,12.225932
1406,Bandiera Cruto,45.461475,12.223510000000001
1407,Bandiera Ghega,45.46468,12.225366000000001
1408,Bandiera Tommaseo,45.468185,12.227427
1410,Bandiera Cantore,45.472946,12.230141999999999
1411,Bandiera Durando,45.477501000000004,12.232762
1412,Bandiera Pila,45.479996,12.23424
1414,Padana Avena,45.456558,12.2183
1415,Malcontenta Padana,45.451263,12.21423
1417,Malcontenta Chimica,45.446018,12.211447
1419,Malcontenta Chiesa,45.437027,12.205185
1420,Stazione Marcon SFMR,45.545563,12.314231
1421,Moranzani Elettronica,45.425079,12.247366
1422,Moranzani Conca,45.428089,12.24062
1424,Moranzani 32,45.429249,12.221783
1425,Malcontenta Scuole,45.43531,12.211546
1426,Malcontenta Fimon,45.438805,12.199910000000001
1429,Malcontenta Erba,45.446144,12.194242
1430,Stazione Marcon SFMR,45.545406,12.313919
1431,Marcon Mattei,45.549186999999996,12.310306
1432,Marcon Mattei,45.548939000000004,12.310175
1433,San Liberale Praello,45.547897,12.330299
1434,Ca' Sabbioni Zorzi,45.456417,12.18025
1435,Ca' Sabbioni Padana,45.453998999999996,12.17954
1436,Padana Civico 338,45.451443,12.183123
1437,Padana Stazione,45.448409999999996,12.193731
1438,Padana delle Trote,45.448665999999996,12.199621
1439,Padana del Luccio,45.449188,12.203700999999999
1444,Elettronica  Stabilimento,45.429951,12.234297
1445,Elettronica  9,45.429688,12.240067
1447,Elettronica Centrale,45.428581,12.247434
1448,San Liberale Praello,45.547973999999996,12.330210000000001
1450,Chimica Meccanica,45.444140999999995,12.214549
1451,Chimica Ingresso 4,45.446564,12.225307
1452,Chimica Ingresso 5,45.448757,12.232399000000001
1453,Chimica Ingresso 7,45.449039,12.236317
1459,Azoto Macchine,45.474003,12.239252
1477,Treviso San Lazzaro,45.651641999999995,12.242458000000001
1478,Treviso San Lazzaro,45.651711,12.242215
1479,Treviso San Zeno,45.656574,12.244772
1480,Treviso San Zeno,45.656425,12.244913
1481,Oriago Ferrovia,45.455368,12.173359
1482,Mira Egeo,45.430766999999996,12.140319
1483,Mira Egeo,45.430698,12.140228
1485,Risorgimento Miranese,45.485054,12.187416
1486,Lungomare Adriatico,45.221396999999996,12.294708
1487,Ca' Lin Eraclito,45.535824,12.191459
1495,Galta Argine sinistro,45.389216999999995,12.017684
1946,Galta Argine Sinistro,45.38863,12.01777
1947,Camponogara  47,45.383644,12.086058999999999
1948,Camponogara  47,45.383575,12.086565
2001,Passetto Campelli,45.095383,12.056917
2003,Adria Bindola,45.065754,12.057855
2004,Adria Sabbioni,45.082066,12.058518
2005,Adria Campelli,45.095032,12.05707
2006,Adria Bindola,45.065594,12.057974
2007,Grignella Strada Poli,45.072308,12.099314999999999
2015,Cavarzere Ca' Labia,45.125771,12.076982000000001
2016,Cavarzere Ca' Labia,45.125617999999996,12.076782000000001
2017,Cavarzere Margherita,45.130699,12.07899
2018,Cavarzere Margherita,45.130798,12.078746
2021,Ballo' Centro,45.459773999999996,12.067975
2022,Ballo' Centro,45.459751000000004,12.068499000000001
2029,Pettorazza Santuario,45.134724,11.979752000000001
2030,Pettorazza,45.135231,11.990333
2036,Monte Grappa Ponte,45.139084000000004,12.081536999999999
2039,Cavarzere Pontenovo,45.142334000000005,12.071585
2040,Cavarzere Trieste,45.142662,12.085405
2041,Villaggio Busonera,45.143046999999996,12.0955
2046,Cavarzere Ca' Venier,45.145382,12.066018
2047,Caverzere  Ca' Venier,45.145229,12.066016000000001
2048,Cavarzere  Coette Alte,45.153088000000004,12.057848
2049,Cavarzere Coette Alte,45.153225,12.057814
2050,Cavarzere Piovese,45.152640999999996,12.057492
2052,Coette Alte Marcanta,45.151848,12.049039
2058,Rottanova Maddalena,45.141476000000004,12.013852
2059,Rottanova Coette Basse,45.143947999999995,12.014522999999999
2066,Cona,45.184795,12.018507000000001
2067,Pegolotte Piera,45.189301,12.038386000000001
2077,Santa Margherita,45.242931,12.125108
2079,Villa Del Bosco,45.215668,12.031946000000001
2081,Pegolotte,45.193565,12.039663000000001
2082,Pegolotte Piazza De Lotto,45.193607,12.039736999999999
2084,Pontelongo Garibaldi,45.244308000000004,12.02468
2088,Arzerello,45.275249,12.028696
2094,Arzergrande Roma,45.273762,12.056705000000001
2099,Rosara,45.289719,12.098500999999999
2101,Piove di Sacco Fiumazzo,45.312484999999995,12.077424
2102,Corte,45.308743,12.07348
2103,Corte,45.308803999999995,12.073412
2104,Piove di Sacco Ramei,45.302868,12.053956
2105,Piove di Sacco,45.298206,12.034504
2106,Piove di Sacco Scuole,45.302151,12.031965
2107,Piove di Sacco Scuole,45.302085999999996,12.031692999999999
2110,Rusteghello,45.28751,12.030407
2111,Piove di Sacco Rusteghell,45.287426,12.030202000000001
2112,Piove di Sacco Ospedale,45.29213,12.031911000000001
2114,Piove di Sacco,45.298443,12.034785000000001
2116,Piove di Sacco Fiumazzo,45.312412,12.077357000000001
2117,Piove di Sacco Ramei,45.303036,12.054841
2118,Piove di Sacco Rotonda,45.303917,12.038516
2119,Piove di Sacco Rotonda,45.303757,12.038561999999999
2122,Campolongo Alto Adige,45.315624,12.038021
2123,Campolongo Alto Adige,45.315861,12.03837
2124,Campolongo 8 Marzo,45.323387,12.043819000000001
2125,Campolongo 8 Marzo,45.323639,12.043664999999999
2129,Zara Chiesetta,45.31366,12.06071
2130,Sampieri,45.323017,12.076824
2131,Sampieri,45.322407,12.076715
2132,Bojon,45.337303000000006,12.082563
2133,Bojon,45.337215,12.082438
2134,Bojon,45.33802,12.069496000000001
2135,Bojon,45.338135,12.069514999999999
2136,Bojon Rivelli,45.338516,12.061455
2137,Bojon Rivelli,45.338482,12.061383
2138,Campolongo,45.331115999999994,12.048403
2139,Campolongo,45.330856,12.048381
2140,Campolongo Pordoi,45.335712,12.040034
2141,Campolongo Pordoi,45.335545,12.040346000000001
2144,Campolongo Liettoli,45.341408,12.02243
2145,Liettoli Trentino,45.341789,12.022058
2147,Sandon Chiusa,45.35331,12.029253
2148,Sandon Toscana,45.357468,12.036114
2150,Sandon,45.363898999999996,12.041694
2151,Sandon,45.363548,12.041225
2152,Fosso' Callesette,45.381836,12.048556
2153,Foso' Sud Callesette,45.381493,12.048288000000001
2154,Fosso' Provinciale 17,45.385426,12.047618
2155,Fosso',45.386917,12.049405
2156,Fosso' Roncaglia,45.385876,12.043658
2157,Fosso' Roncaglia,45.386066,12.043875
2158,Fosso' Centro,45.385647,12.04745
2159,Fosso',45.386539,12.048964999999999
2161,Fosso' Redipuglia,45.383778,12.035452000000001
2162,Galta Trieste,45.385536,12.024721000000001
2163,Galta Trieste,45.385670000000005,12.024806
2164,Galta Battisti,45.391541,12.020727
2165,Galta Centro,45.39172,12.022314999999999
2170,Vigonovo De Gasperi,45.385113,12.007987
2173,Vigonovo Villamora,45.377533,12.001323
2174,Vigonza Bachelet,45.428925,11.96195
2175,Vigonza Bachelet,45.42907,11.962003
2176,Vigonza Santa Chiara,45.429817,11.966422
2177,Vigonza Santa Chiara,45.429825,11.966152000000001
2181,Bojon,45.349072,12.070488000000001
2185,Cornio,45.356441,12.066554
2186,Bojon FS,45.336987,12.08047
2187,Bojon FS,45.336807,12.081119000000001
2188,Campagna Lupia Lazzaretto,45.34639,12.087905000000001
2189,Campagna Lupia Lazzaretto,45.346348,12.087777
2190,Campagna Lupia,45.357182,12.092155
2191,Campagna Lupia,45.357651000000004,12.091978
2192,Premaore,45.362602,12.068628
2196,Prozzolo,45.368229,12.094228
2197,Prozzolo,45.367039,12.093798
2198,Prozzolo Chiesa,45.369820000000004,12.088703
2200,Camponogara Pascoli,45.373798,12.068667
2202,Camponogara Matteotti,45.381569,12.079524000000001
2204,Camponogara IV Novembre,45.382599,12.079156
2205,Camponogara IV Novembre,45.382614000000004,12.077571
2206,Camponogara Matteotti,45.383339,12.073948
2207,Camponogara Matteotti,45.383194,12.073959
2208,Camponogara Arzerini,45.386990000000004,12.072034
2209,Camponogara Arzerini,45.386967,12.071756
2210,Camponogara Premaore,45.382560999999995,12.067958
2211,Camponogara Premaore,45.382725,12.067878
2212,Fosso' Verdi,45.383117999999996,12.057597
2213,Fosso' Verdi,45.38327,12.057682000000002
2214,Camponogara Diedo,45.37767,12.096086
2215,Camponogara Diedo,45.377419,12.095922
2216,Calcroci Cavour,45.384571,12.097501
2217,Calcroci Cavour,45.383995,12.097268
2218,Calcroci Chiesa,45.385222999999996,12.099319
2220,Camponogara Volta,45.386257,12.116478
2221,Camponogara Volta,45.386429,12.116394999999999
2222,Lughetto Marzabotto,45.387794,12.125339
2223,Lughetto Marzabotto,45.387775,12.125883
2224,Marghera Romea,45.390163,12.139161999999999
2225,Marghera Romea,45.390057,12.139142
2226,Camponogara Casino Rosso,45.39463,12.099925
2227,Camponogara Casino Rosso,45.396381,12.099865
2228,Dolo Marinelle,45.404911,12.102017
2229,Sambruson Marinelle,45.404896,12.101403999999999
2230,Sambruson,45.413624,12.098756
2231,Sambruson,45.413754,12.098596
2232,Sanbruson Marco Polo,45.413502,12.102785
2233,Sanbruson Marco Polo,45.413376,12.102508
2234,Dolo Carrezzioi,45.413662,12.106714
2235,Sanbruson Carrezzioi,45.413746,12.10702
2236,Sanbruson Ferrovia,45.416191,12.122698
2237,Dolo Ferrovia,45.415981,12.122864
2238,Mira Montessori,45.417976,12.132416000000001
2239,Mira Montessori,45.417786,12.132359
2240,Mira Campi,45.419109000000006,12.140869
2241,Mira Campi,45.419315000000005,12.140651
2242,Mira Piazza Vecchia,45.417274,12.147897
2243,Mira Piazza Vecchia,45.417332,12.147689
2244,Mira Bellini,45.420635,12.15197
2245,Gambarare Bellini,45.420628,12.151750999999999
2246,Gambarare,45.425087,12.152338
2247,Chiesa Gambarare,45.424805,12.152003
2248,Mira Matteotti,45.434391,12.139394
2250,Mira Municipio,45.433239,12.124257
2251,Mira centro,45.433758000000005,12.121794
2252,Mira Alfieri,45.434532,12.121022
2253,Mira Alighieri,45.435337,12.129655999999999
2254,Mira Alighieri,45.435534999999994,12.1294
2256,Mira Porte,45.440193,12.140676
2257,Mira Porte,45.440311,12.140554
2258,Mira Riscossa,45.442039,12.146686
2260,Mira Albrizzi,45.432266,12.113758
2261,Dolo Civico 75,45.427326,12.104405
2263,Dolo Manzoni,45.425667,12.081298
2264,Dolo Manzoni,45.425579,12.08131
2265,Dolo Monache,45.418704999999996,12.087007
2266,Dolo Monache,45.418858,12.087006
2267,Dolo Doria,45.42157,12.079507000000001
2268,Dolo Doria,45.421734,12.079485
2269,Dolo Guardiana,45.421078,12.078527000000001
2270,Dolo Guardiana,45.421104,12.078828999999999
2271,Dolo Alture,45.411701,12.082251
2272,Dolo Alture,45.411327,12.081698
2273,Camponogara Artigiani,45.389736,12.073627
2274,Camponogara Artigiani,45.389717,12.073155999999999
2276,Campoverardo,45.393612,12.062114999999999
2277,Campoverardo Centro,45.394302,12.062325
2279,Campoverardo Civico 57,45.390671000000005,12.057688
2280,Campoverardo civico 57,45.390751,12.05748
2281,Fosso' Favalli,45.394161,12.050577
2282,Fosso' Favalli,45.394096000000005,12.050426
2283,Paluello Veneto,45.40876,12.051836
2284,Paluello Veneto,45.408794,12.051694
2288,Fiesso d'Artico Padana,45.417496,12.052273
2289,Fiesso Gemito,45.418938,12.060034
2290,Fiesso Gemito,45.419174,12.059919
2291,Dolo Centro,45.423598999999996,12.074698
2292,Dolo Centro,45.423615000000005,12.074477
2293,Fiesso D'Artico Bandiera,45.417713,12.045567
2294,Fiesso D'Artico Bandiera,45.41787,12.045483
2295,Fiesso D'Artico Centro,45.416752,12.034814
2296,Fiesso D'Artico Centro,45.416962,12.034814
2297,Fiesso D'Artico Pioghella,45.416389,12.025122
2298,Fiesso Pioghella,45.416247999999996,12.02534
2302,San Pietro Minzoni,45.406979,12.029053
2305,Stra' San Pietro,45.405163,12.015689
2307,Stra Crispino,45.407249,12.013207000000001
2308,Stra Loredan,45.407875,12.006717
2309,Stra Piazza Marconi,45.409458,12.00586
2310,Stra Piazza Marconi,45.409366999999996,12.005611
2311,Stra Dante,45.413853,12.001616
2312,Stra Dante,45.413677,12.001560000000001
2313,Capriccio Centro,45.418785,11.987503
2314,Capriccio Centro,45.418621,11.987434
2315,Perarolo Quartiere Pavan,45.421772,11.979606
2316,Perarolo Quartiere Pavan,45.422039,11.978552
2317,Vigonza Perarolo,45.426533,11.963328
2318,Vigonza Perarolo,45.426361,11.963326
2319,Busa di Vigonza Centro,45.428268,11.953418
2320,Busa di Vigonza Centro,45.427929,11.952454
2321,Ponte di Brenta Centro,45.425484000000004,11.947749
2322,Ponte di Brenta Centro,45.425629,11.947614
2323,Ponte di Brenta Lago,45.423409,11.941844999999999
2324,Ponte di Brenta Lago,45.423271,11.941933
2325,Padova Est,45.420361,11.933455
2326,Padova Est,45.42001,11.93355
2327,Padova San Lazzaro,45.417446000000005,11.924695
2328,Padova San Lazzaro,45.417767,11.925947
2333,Padova Turazza,45.409782,11.899809
2335,Cazzago Pascoli,45.43417,12.074752
2336,Cazzago Pascoli,45.434554999999996,12.074988000000001
2337,Dolo Municipio,45.426272999999995,12.074677000000001
2338,Dolo Municipio,45.425990999999996,12.074502
2339,Cazzago,45.439095,12.074392999999999
2340,Cazzago,45.439503,12.074052
2341,Martellago Centro Anziani,45.544022,12.15735
2342,Cazzago,45.439632,12.073278
2343,Scorze' Ortigara,45.569508,12.114352
2344,Scorze' Ortigara,45.569901,12.115216
2345,Cazzaghetto Industriale,45.439934,12.063239999999999
2346,Cazzaghetto Industriale,45.439983000000005,12.063011999999999
2347,Cazzaghetto Parolini,45.440048,12.055407
2348,Cazzaghetto Parolini,45.439949,12.05518
2349,Cazzaghetto Arino,45.43877,12.04888
2350,Cazzaghetto Arino,45.438805,12.048605
2352,Pianiga Accoppe',45.452881,12.047229
2353,Pianiga Bosco,45.454654999999995,12.038085
2354,Pianiga Bosco,45.454987,12.037287
2355,Pianiga,45.45644,12.028736
2356,Pianiga Roma,45.45599,12.030021000000001
2357,Pianiga Roma,45.45697,12.021329
2358,Pianiga Roma,45.457039,12.021542
2359,Rivale Bosco,45.456103999999996,12.012262
2361,Rivale Chiesa,45.457363,12.005735000000001
2362,Rivale Chiesa,45.457226,12.006084
2363,Mellaredo Cavinello,45.459576,11.993153999999999
2364,Mirano Volpino,45.461864,12.052288
2365,Mirano Volpino,45.461964,12.052133999999999
2366,Bernini Di Vittorio,45.436424,12.147483
2367,Borromini Bernini,45.435265,12.141922000000001
2368,Maiano Alberti,45.432891999999995,12.141052
2370,Ballo' Stazione,45.458889,12.072989
2372,Ballo' Cimitero,45.459969,12.077374
2373,Ballo' Cimitero,45.460117,12.077264
2374,Ballo' Mazzini,45.455818,12.072736
2375,Ballo' Mazzini,45.455982,12.072563
2376,Ballo' FS,45.452446,12.072693
2377,Ballo' FS,45.452106,12.072574000000001
2378,Cazzago Trasimeno,45.443222,12.074986
2379,Cazzago Trasimeno,45.443054,12.074777000000001
2380,Mira Ginestre,45.450268,12.119852999999999
2381,Miranese Ginestre,45.450127,12.119335000000001
2382,Mira Argine,45.457291,12.11904
2383,Mira Argine,45.457417,12.118905
2384,SFMR Spinea,45.490921,12.176497
2385,Mazzocco,45.552647,12.267636
2386,Marano,45.465267,12.116615
2387,Marano,45.465365999999996,12.116102
2388,Marano Caltana,45.465096,12.118352999999999
2389,Marano Caltana,45.465137,12.118229
2390,Mirano Trescievoli,45.469516999999996,12.117904
2391,MIrano Trescievoli,45.469669,12.118021
2392,Mirano Olmo,45.481528999999995,12.117042999999999
2393,MIrano Olmo,45.481396000000004,12.116799
2394,MiranoTaglio Sinistro,45.477740999999995,12.117394
2395,MiranoTaglio Sinistro,45.477829,12.117056
2396,Mirano Matteotti,45.494152,12.092875
2401,Vigonza Sant' Andrea,45.431129,11.969812
2403,Vetrego,45.467940999999996,12.107917
2404,Scaltenigo Porara,45.467861,12.107899
2405,Scaltenigo Formigo,45.469784000000004,12.09318
2407,Scaltenigo Formigo,45.469746,12.093971
2408,Scaltenigo,45.470096999999996,12.082929
2409,Scaltenigo,45.4701,12.083396
2410,Scaltenigo Caltana,45.469231,12.082302
2420,Caltana Marinoni,45.477234,12.029926
2421,Salzano Lorenzetti,45.532204,12.110512
2422,Salzano Lorenzetti,45.531681,12.110339999999999
2423,Oriago Sommo,45.446442,12.159578
2424,Oriago Sommo,45.446156,12.159374
2425,Mira Riscossa,45.441902,12.146778999999999
2426,Oriago Stazione,45.449081,12.165473
2427,Oriago Romagna,45.453629,12.176764
2428,Oriago Centro,45.451809000000004,12.17141
2429,Oriago Marche,45.456326000000004,12.170997999999999
2431,Borbiago Friuli,45.459194000000004,12.164803
2432,Borbiago Friuli,45.459305,12.164227
2433,Borbiago Sardegna,45.4576,12.159834
2434,Borbiago Sardegna,45.457446999999995,12.160021
2435,Borbiago Milano,45.45599,12.156087
2436,Borbiago Milano,45.455666,12.15582
2437,Borbiago Centro,45.454597,12.151603
2438,Borbiago,45.454571,12.152631
2439,Borbiago Boldani,45.453196999999996,12.143913000000001
2440,Borbiago Boldani,45.453441999999995,12.143759
2442,Mira San Monte,45.456371000000004,12.132435000000001
2444,Marano Sottopasso,45.462887,12.122078
2445,Romea Giare,45.401104,12.147724
2446,Romea Giare,45.400833,12.147037
2447,Romea Bastie,45.419540000000005,12.169064
2448,Gambarare Bastie,45.420708000000005,12.17051
2449,Romea Ca' Balletto,45.430428000000006,12.185611999999999
2450,Gambarare Ca' Balletto,45.430023,12.184323
2451,Romea Malcanton,45.435581,12.193286
2452,Romea Malcanton,45.435444,12.192575
2453,San Pietro Chiesa,45.11578,12.185774
2461,Boscochiaro,45.137421,12.116651
2469,Cavarzere Trieste,45.14262,12.085416
2472,Stra Loredan,45.408039,12.006877000000001
2473,Santa Maria di Sala Grand,45.483864000000004,12.004579
2474,Santa Maria di Sala Grand,45.4837,12.005158999999999
2475,Caltana Pioga,45.480843,12.020783
2476,Caltana Pioga,45.481014,12.02085
2477,Caselle Madonna Mora,45.484974,12.003927000000001
2479,Santa Maria di Sala Casel,45.489582,12.005681
2480,Santa Maria di Sala Casel,45.489346000000005,12.005265
2481,Santa Maria di SalaTabina,45.499641,12.009350999999999
2482,Santa Maria di Sala Tabin,45.500153000000005,12.009357000000001
2483,Santa Maria di Sala Spall,45.507754999999996,12.017973
2484,Santa Maria di Sala Spall,45.507853999999995,12.018373
2485,Santa Maria di Sala,45.504622999999995,12.034861
2486,Santa Maria di Sala,45.504681,12.035447
2487,Mirano localita' Botti,45.500504,12.056856
2488,Mirano Localita' Botti,45.500729,12.056286
2489,Mirano Bollati,45.499171999999994,12.06493
2490,Mirano Bollati,45.499171999999994,12.064162
2491,Mirano Varotara,45.497864,12.071277
2492,Mirano Varotara,45.497822,12.071867
2493,Mirano Caravaggio,45.494793,12.088675
2494,Mirano Caravaggio,45.494446,12.08961
2495,Mirano Modigliani,45.495647,12.083523
2496,Mirano Modigliani,45.495514,12.083928
2497,Santa Maria di Sala Luxor,45.505981,12.028358
2498,Santa Maria di Sala Luxor,45.505835999999995,12.028375
2499,MIrano Grimani,45.492359,12.102227000000001
2500,Mirano Grimani,45.492176,12.102992
2501,Mirano Perugino,45.493159999999996,12.096616000000001
2502,Mirano Battisti,45.494392,12.101719000000001
2503,Mirano Battisti,45.494282,12.101987
2504,MIrano Gramsci,45.491756,12.106152999999999
2505,MIrano Gramsci,45.492008,12.105253999999999
2506,Mirano Pestrino,45.490722999999996,12.114103
2507,Mirano Pestrino,45.490925,12.112893
2508,MIrano Centro,45.491364000000004,12.110153
2509,Mirano Centro,45.491478,12.109667
2510,MIrano Dante,45.492764,12.115817
2511,Mirano Dante,45.492882,12.116081
2512,Mirano Cabotto,45.491653,12.118458
2514,Ospedale Mirano,45.497875,12.114861
2515,Ospedale Mirano,45.497814,12.115356
2516,MIrano Treviso,45.498405,12.118742999999998
2518,Mirano Carducci,45.49733,12.125446
2519,Mirano Carducci,45.497211,12.12538
2520,Mirano Mariutto,45.496262,12.112086
2522,Mirano  Minzoni,45.498695,12.098681
2523,Mirano  Minzoni,45.498962,12.098821000000001
2524,Mirano  Civico 16,45.499783,12.095626
2525,Mirano  Civico 16,45.499981,12.095799000000001
2526,Mirano Civico 97,45.501595,12.086411
2527,Mirano Civico 97,45.501872999999996,12.086367
2528,Mirano Contarini,45.503754,12.084261999999999
2529,Mirano Contarini,45.503956,12.084251
2530,Zianigo,45.504757,12.077602
2531,Zianigo,45.504959,12.077615
2532,Zianigo Desman,45.508579,12.07846
2533,Zianigo Desman,45.508675,12.078023
2534,Mirano localita' Fontana,45.511359999999996,12.07029
2536,Sant Angelo Noalese,45.517723,12.035797
2537,Sant Angelo Noalese,45.517986,12.035875
2538,Veternigo Pianiga,45.515423,12.048225
2540,Veternigo,45.513943,12.058518
2541,Veternigo,45.513535,12.058518
2542,Sant'Angelo Centro,45.521477000000004,12.016947
2543,Sant'Angelo Centro,45.520931,12.018636
2545,Borgoricco,45.530651,11.96597
2546,Borgoricco Mussolini,45.528088000000004,11.981272
2547,Borgorrico Sant Eufemia,45.526363,11.990848
2548,Sant Angelo Sole,45.523808,12.004184
2549,Sant Angelo Sole,45.523563,12.003891000000001
2551,Dolo Presicci,45.416237,12.081826
